,0
6853,spar
6854,failur
6855,factor
6856,pilot
6857,spatial
6858,disorient
6859,exceed
6860,design
6861,stress
6862,limit
6863,airplan
6864,loss
6865,engin
6866,power
6867,undetermin
6868,reason
6869,contribut
6870,factor
6871,pilot
6872,intent
6873,maneuv
6874,piec
6875,machineri
6876,pilot
6877,failur
6878,maintain
6879,airspe
6880,result
6881,inadvert
6882,stall
6883,contribut
6884,factor
6885,loss
6886,engin
6887,power
6888,result
6889,fractur
6890,number
6891,two
6892,piston
6893,crankshaft
6894,connect
6895,rod
6896,failur
6897,mainten
6898,personnel
6899,properli
6900,inspect
6901,torqu
6902,crankcas
6903,bolt
6904,pilot
6905,command
6906,improperli
6907,plan
6908,flap
6909,land
6910,approach
6911,failur
6912,follow
6913,checklist
6914,inadvert
6915,gear
6916,retract
6917,factor
6918,contribut
6919,accid
6920,buckl
6921,wing
6922,skin
6923,crack
6924,fuselag
6925,inop
6926,flap
6927,student
6928,pilot
6929,inadequ
6930,preflight
6931,plan
6932,prepar
6933,failur
6934,properli
6935,calcul
6936,fuel
6937,consumpt
6938,airplan
6939,led
6940,fuel
6941,exhaust
6942,loss
6943,power
6944,cruis
6945,flight
6946,due
6947,inadequ
6948,suppli
6949,fuel
6950,factor
6951,relat
6952,accid
6953,lack
6954,suitabl
6955,terrain
6956,forc
6957,land
6958,failur
6959,student
6960,pilot
6961,maintain
6962,direct
6963,control
6964,airplan
6965,cfi
6966,inabl
6967,regain
6968,control
6969,contribut
6970,accid
6971,lack
6972,brake
6973,cfi
6974,side
6975,airplan
6976,loss
6977,engin
6978,power
6979,unknown
6980,reason
6981,airport
6982,land
6983,unsuit
6984,terrain
6985,pilot
6986,improp
6987,fuel
6988,manag
6989,pilot
6990,inadequ
6991,compens
6992,crosswind
6993,condit
6994,failur
6995,maintain
6996,direct
6997,control
6998,land
6999,roll
7000,contribut
7001,factor
7002,delay
7003,remedi
7004,action
7005,check
7006,pilot
7007,crosswind
7008,condit
7009,rough
7010,uneven
7011,terrain
7012,pilot
7013,failur
7014,maintain
7015,airspe
7016,takeoff
7017,follow
7018,engin
7019,loss
7020,power
7021,reason
7022,loss
7023,power
7024,determin
7025,pilot
7026,improp
7027,flare
7028,result
7029,bounc
7030,land
7031,cfi
7032,inadequ
7033,supervis
7034,dual
7035,student
7036,dual
7037,student
7038,loss
7039,direct
7040,control
7041,land
7042,pilot
7043,failur
7044,extend
7045,land
7046,gear
7047,land
7048,failur
7049,use
7050,carburetor
7051,heat
7052,pilot
7053,failur
7054,see
7055,avoid
7056,aircraft
7057,pilot
7058,visual
7059,flight
7060,rule
7061,flight
7062,instrument
7063,meteorolog
7064,condit
7065,result
7066,spatial
7067,disorient
7068,loss
7069,helicopt
7070,control
7071,fuel
7072,exhaust
7073,due
7074,pilot
7075,failur
7076,refuel
7077,factor
7078,land
7079,minimum
7080,weather
7081,condit
7082,lack
7083,suitabl
7084,terrain
7085,forc
7086,land
7087,pilot
7088,failur
7089,compens
7090,wind
7091,condit
7092,factor
7093,crosswind
7094,pilot
7095,failur
7096,maintain
7097,direct
7098,control
7099,airplan
7100,ground
7101,factor
7102,relat
7103,accid
7104,snowbank
7105,pilot
7106,improp
7107,fuel
7108,manag
7109,factor
7110,lack
7111,suitabl
7112,terrain
7113,forc
7114,land
7115,partial
7116,loss
7117,engin
7118,power
7119,undetermin
7120,reason
7121,pilot
7122,decis
7123,initi
7124,takeoff
7125,downwind
7126,loss
7127,engin
7128,power
7129,due
7130,carburetor
7131,ice
7132,contribut
7133,accid
7134,rough
7135,uneven
7136,terrain
7137,condit
7138,encount
7139,land
7140,pilot
7141,failur
7142,maintain
7143,direct
7144,control
7145,land
7146,pilot
7147,failur
7148,maintain
7149,tail
7150,rotor
7151,clearanc
7152,land
7153,transport
7154,trailer
7155,posit
7156,uneven
7157,surfac
7158,pilot
7159,failur
7160,maintain
7161,aircraft
7162,control
7163,factor
7164,pilot
7165,lack
7166,total
7167,expereinc
7168,inadequ
7169,recoveri
7170,bounc
7171,land
7172,crosswind
7173,condit
7174,pilot
7175,improp
7176,flare
7177,result
7178,hard
7179,land
7180,collaps
7181,nose
7182,gear
7183,subsequ
7184,nose
7185,local
7186,control
7187,task
7188,overload
7189,led
7190,forget
7191,issu
7192,appropri
7193,traffic
7194,advisori
7195,lose
7196,awar
7197,traffic
7198,situat
7199,failur
7200,control
7201,supervisor
7202,recogn
7203,control
7204,reach
7205,exceed
7206,maximum
7207,threshold
7208,workload
7209,capabl
7210,appropri
7211,action
7212,inadequ
7213,preflight
7214,plan
7215,pilot
7216,result
7217,fuel
7218,exhaust
7219,due
7220,inadequ
7221,suppli
7222,fuel
7223,factor
7224,soft
7225,terrain
7226,forc
7227,land
7228,site
7229,clearanc
7230,maintain
7231,sign
7232,select
7233,unsuit
7234,terrain
7235,land
7236,factor
7237,pilot
7238,improp
7239,flare
7240,result
7241,hard
7242,land
7243,pilot
7244,inadequ
7245,compens
7246,wind
7247,condit
7248,factor
7249,gusti
7250,wind
7251,condit
7252,pilot
7253,failur
7254,configur
7255,airplan
7256,properli
7257,go
7258,around
7259,result
7260,degrad
7261,climb
7262,perform
7263,failur
7264,maintain
7265,adequ
7266,airspe
7267,result
7268,stall
7269,tailwind
7270,contribut
7271,factor
7272,pilot
7273,failur
7274,extend
7275,land
7276,gear
7277,prior
7278,land
7279,factor
7280,accid
7281,pilot
7282,failur
7283,use
7284,checklist
7285,verifi
7286,gear
7287,extend
7288,certifi
7289,flight
7290,instructor
7291,inadequ
7292,compens
7293,gust
7294,wind
7295,condit
7296,failur
7297,maintain
7298,control
7299,helicopt
7300,hover
7301,takeoff
7302,factor
7303,contribut
7304,accid
7305,gust
7306,wind
7307,condit
7308,pilot
7309,failur
7310,follow
7311,instrument
7312,approach
7313,procedur
7314,factor
7315,accid
7316,includ
7317,pilot
7318,lack
7319,recent
7320,instrument
7321,experi
7322,instrument
7323,weather
7324,condit
7325,pilot
7326,inadequ
7327,compens
7328,wind
7329,condit
7330,failur
7331,maintain
7332,direct
7333,control
7334,airplan
7335,precautionari
7336,land
7337,result
7338,collis
7339,fenc
7340,nose
7341,airplan
7342,cross
7343,wind
7344,condit
7345,factor
7346,accid
7347,pilot
7348,command
7349,improp
7350,flight
7351,plan
7352,decis
7353,contribut
7354,accid
7355,pilot
7356,failur
7357,refuel
7358,airplan
7359,prior
7360,cross
7361,countri
7362,flight
7363,failur
7364,propel
7365,control
7366,system
7367,undetermin
7368,reason
7369,precautionari
7370,land
7371,encount
7372,deterior
7373,weather
7374,condit
7375,vfr
7376,ferri
7377,flight
7378,contribut
7379,factor
7380,advers
7381,weather
7382,condit
7383,inadequ
7384,preflight
7385,failur
7386,electr
7387,system
7388,unknown
7389,reason
7390,pilot
7391,intent
7392,ground
7393,loop
7394,pilot
7395,inadvert
7396,stall
7397,airplan
7398,failur
7399,pilot
7400,maintain
7401,clearanc
7402,deer
7403,stand
7404,factor
7405,chemic
7406,cover
7407,windshield
7408,glare
7409,set
7410,sun
7411,pilot
7412,incorrect
7413,applic
7414,cyclic
7415,control
7416,land
7417,dual
7418,student
7419,improp
7420,use
7421,rudder
7422,follow
7423,left
7424,swerv
7425,land
7426,rollout
7427,prevent
7428,flight
7429,instructor
7430,regain
7431,direct
7432,control
7433,pilot
7434,failur
7435,land
7436,airplan
7437,within
7438,desir
7439,touchdown
7440,zone
7441,result
7442,long
7443,land
7444,collis
7445,fenc
7446,loss
7447,engin
7448,power
7449,due
7450,electr
7451,short
7452,p
7453,lead
7454,loos
7455,fuel
7456,line
7457,connect
7458,result
7459,improp
7460,mainten
7461,flight
7462,instructor
7463,failur
7464,maintain
7465,adequ
7466,obstacl
7467,clearanc
7468,result
7469,inflight
7470,collis
7471,tree
7472,mechan
7473,inadequ
7474,inspect
7475,result
7476,undetect
7477,corrod
7478,rudder
7479,cabl
7480,subsequ
7481,failur
7482,aerobat
7483,maneuv
7484,student
7485,pilot
7486,improp
7487,remedi
7488,action
7489,dynam
7490,rollov
7491,encount
7492,loss
7493,engin
7494,power
7495,unknown
7496,reason
7497,contribut
7498,factor
7499,failur
7500,pilot
7501,maintain
7502,runway
7503,align
7504,obstruct
7505,near
7506,runway
7507,sign
7508,stone
7509,fenc
7510,tree
7511,leak
7512,turbin
7513,scaveng
7514,pump
7515,oil
7516,suppli
7517,line
7518,due
7519,chafe
7520,separ
7521,shield
7522,assembl
7523,result
7524,oil
7525,leak
7526,oil
7527,starvat
7528,activ
7529,propel
7530,feather
7531,system
7532,go
7533,around
7534,perform
7535,improp
7536,flare
7537,pilot
7538,land
7539,airplan
7540,flight
7541,collis
7542,terrain
7543,undetermin
7544,reason
7545,cfi
7546,failur
7547,maintain
7548,visual
7549,look
7550,taxi
7551,result
7552,ground
7553,collis
7554,hole
7555,grass
7556,runway
7557,collaps
7558,right
7559,main
7560,land
7561,gear
7562,mechan
7563,failur
7564,follow
7565,manufactur
7566,mainten
7567,rebuild
7568,instruct
7569,pilot
7570,disregard
7571,five
7572,weather
7573,brief
7574,attempt
7575,flight
7576,known
7577,advers
7578,weather
7579,condit
7580,failur
7581,pilot
7582,attain
7583,proper
7584,align
7585,banner
7586,pickup
7587,result
7588,pick
7589,banner
7590,tow
7591,rope
7592,wing
7593,inflight
7594,loss
7595,control
7596,uncontrol
7597,contact
7598,ground
7599,pilot
7600,failur
7601,maintain
7602,proper
7603,runway
7604,align
7605,pilot
7606,loss
7607,airplan
7608,control
7609,undetermin
7610,reason
7611,final
7612,approach
7613,land
7614,pilot
7615,improp
7616,plan
7617,decis
7618,continu
7619,flight
7620,known
7621,advers
7622,weather
7623,subsequ
7624,fuel
7625,exhaust
7626,result
7627,loss
7628,engin
7629,power
7630,forc
7631,land
7632,factor
7633,relat
7634,accid
7635,advers
7636,weather
7637,condit
7638,pilot
7639,lack
7640,instrument
7641,flight
7642,experi
7643,dark
7644,time
7645,forc
7646,land
7647,partial
7648,loss
7649,engin
7650,power
7651,failur
7652,5
7653,piston
7654,soft
7655,terrain
7656,forc
7657,ldg
7658,site
7659,result
7660,collaps
7661,nose
7662,land
7663,gear
7664,improp
7665,flight
7666,plan
7667,decis
7668,pilot
7669,failur
7670,maintain
7671,adequ
7672,fli
7673,speed
7674,result
7675,stall
7676,subsequ
7677,impact
7678,terrain
7679,contribut
7680,factor
7681,oper
7682,aircraft
7683,pilot
7684,excess
7685,gross
7686,weight
7687,lack
7688,experi
7689,make
7690,model
7691,aircraft
7692,terrain
7693,condit
7694,pilot
7695,failur
7696,maintain
7697,adequ
7698,clearanc
7699,power
7700,line
7701,wire
7702,separ
7703,right
7704,main
7705,land
7706,gear
7707,wheel
7708,inadequ
7709,preflight
7710,plan
7711,prepar
7712,prior
7713,takeoff
7714,pilot
7715,failur
7716,maintain
7717,aircraft
7718,control
7719,takeoff
7720,inadvert
7721,stall
7722,rough
7723,terrain
7724,factor
7725,student
7726,pilot
7727,loss
7728,direct
7729,control
7730,land
7731,contribut
7732,factor
7733,flight
7734,instructor
7735,delay
7736,remedi
7737,action
7738,pilot
7739,select
7740,wrong
7741,runway
7742,practic
7743,touch
7744,go
7745,takeoff
7746,land
7747,loss
7748,tail
7749,rotor
7750,control
7751,result
7752,tail
7753,rotor
7754,blade
7755,strike
7756,undetermin
7757,object
7758,factor
7759,lack
7760,suitabl
7761,terrain
7762,forc
7763,land
7764,pilot
7765,fail
7766,maintain
7767,direct
7768,control
7769,inadequ
7770,compens
7771,wind
7772,condit
7773,factor
7774,associ
7775,accid
7776,gusti
7777,crosswind
7778,concret
7779,culvert
7780,airplan
7781,contact
7782,pilot
7783,select
7784,unsuit
7785,terrain
7786,land
7787,result
7788,nose
7789,land
7790,roll
7791,factor
7792,contribut
7793,accid
7794,rough
7795,uneven
7796,terrain
7797,pilot
7798,failur
7799,maintain
7800,clearanc
7801,obstruct
7802,departur
7803,airstrip
7804,abort
7805,land
7806,contribut
7807,factor
7808,dusk
7809,light
7810,condit
7811,failur
7812,pilot
7813,maintain
7814,aircraft
7815,control
7816,due
7817,spatial
7818,disorient
7819,factor
7820,cloud
7821,dark
7822,night
7823,light
7824,condit
7825,pilot
7826,divert
7827,attent
7828,due
7829,land
7830,gear
7831,problem
7832,pilot
7833,command
7834,improp
7835,applic
7836,cyclic
7837,collect
7838,pitch
7839,control
7840,autorot
7841,land
7842,pilot
7843,failur
7844,get
7845,proper
7846,rest
7847,prior
7848,night
7849,cross
7850,countri
7851,flight
7852,pilot
7853,failur
7854,maintain
7855,altitud
7856,contribut
7857,factor
7858,accid
7859,fatigu
7860,result
7861,inadequ
7862,sleep
7863,condit
7864,conduc
7865,fatigu
7866,night
7867,pilot
7868,failur
7869,maintain
7870,adequ
7871,visual
7872,lookout
7873,clearanc
7874,hillsid
7875,factor
7876,contribut
7877,accid
7878,includ
7879,pilot
7880,divert
7881,attent
7882,hillsid
7883,glare
7884,set
7885,sun
7886,pilot
7887,inadequ
7888,compens
7889,land
7890,area
7891,condit
7892,airport
7893,land
7894,result
7895,loss
7896,direct
7897,control
7898,collis
7899,terrain
7900,improp
7901,procedur
7902,conduct
7903,ground
7904,personnel
7905,flight
7906,crew
7907,failur
7908,coordin
7909,procedur
7910,ground
7911,personnel
7912,push
7913,back
7914,oper
7915,result
7916,collis
7917,ground
7918,support
7919,vehicl
7920,airplan
7921,contribut
7922,factor
7923,inadequ
7924,commun
7925,flight
7926,crew
7927,ground
7928,crew
7929,push
7930,back
7931,oper
7932,pilot
7933,incorrect
7934,elev
7935,control
7936,taxi
7937,quarter
7938,tailwind
7939,contribut
7940,incid
7941,tailwind
7942,condit
7943,inadvert
7944,stall
7945,factor
7946,decis
7947,disregard
7948,flight
7949,weather
7950,advisori
7951,continu
7952,flight
7953,known
7954,advers
7955,weather
7956,ice
7957,condit
7958,flight
7959,known
7960,advers
7961,weather
7962,undetermin
7963,pilot
7964,failur
7965,use
7966,full
7967,length
7968,lake
7969,necessit
7970,steep
7971,turn
7972,avoid
7973,obstacl
7974,takeoff
7975,result
7976,acceler
7977,stall
7978,failur
7979,pilot
7980,remov
7981,frost
7982,wing
7983,prior
7984,flight
7985,result
7986,inadvert
7987,stall
7988,mush
7989,pilot
7990,failur
7991,maintain
7992,direct
7993,control
7994,land
7995,roll
7996,failur
7997,local
7998,control
7999,issu
8000,control
8001,instruct
8002,necessari
8003,ensur
8004,posit
8005,control
8006,standard
8007,separ
8008,traffic
8009,oper
8010,within
8011,class
8012,b
8013,airspac
8014,fuel
8015,starvat
8016,due
8017,undetermin
8018,blockag
8019,fuel
8020,line
8021,header
8022,tank
8023,gascol
8024,factor
8025,relat
8026,accid
8027,block
8028,fuel
8029,line
8030,rough
8031,terrain
8032,pilot
8033,inadequ
8034,plan
8035,decis
8036,initi
8037,takeoff
8038,crosswind
8039,exceed
8040,airplan
8041,demonstr
8042,crosswind
8043,compon
8044,result
8045,loss
8046,direct
8047,control
8048,takeoff
8049,roll
8050,subsequ
8051,collis
8052,terrain
8053,nose
8054,factor
8055,contribut
8056,accid
8057,crosswind
8058,ici
8059,runway
8060,pilot
8061,failur
8062,abort
8063,takeoff
8064,flight
8065,encount
8066,convect
8067,induc
8068,turbul
8069,associ
8070,develop
8071,thunderstorm
8072,flight
8073,crew
8074,attempt
8075,deviat
8076,around
8077,area
8078,advers
8079,weather
8080,turbul
8081,event
8082,occur
8083,crew
8084,attempt
8085,maneuv
8086,around
8087,identifi
8088,primari
8089,buildup
8090,secondari
8091,system
8092,partial
8093,mask
8094,primari
8095,cell
8096,visual
8097,radar
8098,encount
8099,failur
8100,turbin
8101,section
8102,engin
8103,unsuit
8104,terrain
8105,encount
8106,forc
8107,land
8108,low
8109,altitud
8110,factor
8111,loss
8112,engin
8113,power
8114,undetermin
8115,reason
8116,airport
8117,manag
8118,failur
8119,ensur
8120,current
8121,oper
8122,procedur
8123,requir
8124,arriv
8125,airplan
8126,power
8127,termin
8128,gate
8129,use
8130,causal
8131,1
8132,ground
8133,servic
8134,compani
8135,util
8136,outdat
8137,arriv
8138,procedur
8139,direct
8140,arriv
8141,airplan
8142,stop
8143,short
8144,gate
8145,therebi
8146,obstruct
8147,taxilan
8148,2
8149,ground
8150,servic
8151,compani
8152,util
8153,nonstandard
8154,marshal
8155,hand
8156,signal
8157,accordingli
8158,misinterpret
8159,depart
8160,airplan
8161,crew
8162,contribut
8163,factor
8164,depart
8165,airplan
8166,first
8167,offic
8168,misjudg
8169,evalu
8170,wing
8171,tip
8172,clearanc
8173,pilot
8174,inadequ
8175,preflight
8176,plan
8177,prepar
8178,result
8179,fuel
8180,contamin
8181,go
8182,undetect
8183,result
8184,forc
8185,land
8186,substanti
8187,damag
8188,aircraft
8189,emerg
8190,land
8191,pilot
8192,inadequ
8193,execut
8194,remedi
8195,action
8196,failur
8197,ensur
8198,aircraft
8199,touch
8200,proper
8201,locat
8202,factor
8203,includ
8204,dark
8205,night
8206,unlight
8207,runway
8208,tree
8209,approach
8210,runway
8211,pilot
8212,encount
8213,wake
8214,turbul
8215,inflight
8216,loss
8217,control
8218,failur
8219,maintain
8220,suffici
8221,land
8222,distanc
8223,larger
8224,aircraft
8225,preced
8226,aircraft
8227,pilot
8228,failur
8229,maintain
8230,terrain
8231,clearanc
8232,student
8233,pilot
8234,failur
8235,maintain
8236,adequ
8237,airspe
8238,result
8239,inadvert
8240,stall
8241,mush
8242,causal
8243,certifi
8244,flight
8245,instructor
8246,inadequ
8247,supervis
8248,improp
8249,plan
8250,decis
8251,instructor
8252,pilot
8253,cfi
8254,result
8255,loss
8256,control
8257,gyroplan
8258,went
8259,ground
8260,reson
8261,flight
8262,instructor
8263,failur
8264,verifi
8265,student
8266,flight
8267,control
8268,delay
8269,remedi
8270,action
8271,pilot
8272,inadequ
8273,preflight
8274,plan
8275,failur
8276,properli
8277,compens
8278,wind
8279,factor
8280,unfavor
8281,wind
8282,condit
8283,time
8284,partial
8285,loss
8286,engin
8287,power
8288,due
8289,contamin
8290,fuel
8291,control
8292,unit
8293,origin
8294,contamin
8295,determin
8296,contribut
8297,factor
8298,helicopt
8299,equip
8300,float
8301,collaps
8302,main
8303,land
8304,gear
8305,result
8306,worn
8307,gear
8308,lock
8309,mechan
8310,factor
8311,crosswind
8312,loss
8313,engin
8314,power
8315,undetermin
8316,reason
8317,simultan
8318,total
8319,loss
8320,engin
8321,power
8322,undetermin
8323,reason
8324,loss
8325,engin
8326,power
8327,due
8328,crankshaft
8329,counterweight
8330,failur
8331,pilot
8332,inadvert
8333,ground
8334,loop
8335,factor
8336,left
8337,quarter
8338,tailwind
8339,inabl
8340,pilot
8341,see
8342,airplan
8343,land
8344,roll
8345,failur
8346,pilot
8347,command
8348,maintain
8349,rotor
8350,speed
8351,revers
8352,direct
8353,pilot
8354,failur
8355,maintain
8356,proper
8357,runway
8358,align
8359,takeoff
8360,roll
8361,factor
8362,snow
8363,cover
8364,runway
8365,pilot
8366,misjudg
8367,clearanc
8368,aircraft
8369,fuel
8370,truck
8371,result
8372,collis
8373,total
8374,loss
8375,engin
8376,power
8377,undetermin
8378,reason
8379,flight
8380,separ
8381,upper
8382,engin
8383,cowl
8384,airplan
8385,factor
8386,contribut
8387,accid
8388,soft
8389,sandi
8390,terrain
8391,land
8392,area
8393,failur
8394,left
8395,main
8396,land
8397,gear
8398,forward
8399,trunnion
8400,bear
8401,support
8402,fit
8403,due
8404,crack
8405,initi
8406,forward
8407,edg
8408,bore
8409,propag
8410,intergranular
8411,stress
8412,corros
8413,bore
8414,surfac
8415,result
8416,eventu
8417,ductil
8418,fractur
8419,pilot
8420,induc
8421,prematur
8422,liftoff
8423,result
8424,inadequ
8425,airspe
8426,result
